010324;070400;91;91;90.8875;90.95;321000
010324;070500;90.9275;90.9275;90.9;90.9;500000
010324;070600;90.95;90.95;90.95;90.95;272000
010324;070700;91;91;91;91;481000
010324;070800;91.065;91.065;91.0525;91.0525;50000
010324;070900;91.075;91.0925;91.075;91.0925;70000
010324;071000;91.0425;91.0425;91.0425;91.0425;7000
010324;071100;91.04;91.04;91.04;91.04;65000
010324;071200;90.995;91;90.965;90.965;142000
010324;071300;90.995;90.995;90.98;90.98;267000
010324;071600;90.93;90.93;90.925;90.93;600000
010324;071800;90.93;90.98;90.93;90.98;999000
010324;071900;90.98;90.98;90.98;90.98;37000
010324;072300;90.975;90.975;90.975;90.975;100000
010324;072400;90.98;90.98;90.98;90.98;200000
010324;072500;90.98;91;90.98;91;776000
010324;072600;91;91;91;91;18000
010324;072700;91.0625;91.0625;91.0625;91.0625;50000
010324;073000;91.065;91.065;91.0575;91.0575;200000
010324;073100;91.0675;91.0675;91.06;91.06;150000
010324;073300;91.0625;91.1;91.05;91.1;1307000
010324;073400;91.195;91.195;91.1;91.1;5000
010324;073500;91.2025;91.2025;91.2025;91.2025;15000
010324;073600;91.1975;91.2025;91.195;91.2;657000
010324;073700;91.195;91.2;91.195;91.2;425000
010324;074100;91.195;91.195;91.195;91.195;140000
010324;074200;91.165;91.165;91.1225;91.1225;191000
010324;074300;91.1225;91.14;91.1125;91.13;428000
010324;074400;91.15;91.15;91.1125;91.15;401000
010324;074500;91.15;91.2425;91.15;91.2425;200000
010324;074900;91.12;91.15;91.12;91.15;600000
010324;075000;91.15;91.15;91.15;91.15;446000
010324;075100;91.1475;91.1475;91.1475;91.1475;100000
010324;075400;91.1725;91.175;91.1725;91.175;400000
010324;075600;91.18;91.19;91.165;91.165;1172000
010324;075700;91.245;91.28;91.205;91.2625;604000
010324;075900;91.2525;91.3025;91.2525;91.255;997000
010324;080200;91.2;91.2;91.2;91.2;21000
010324;080400;91.2475;91.2475;91.2475;91.2475;1000
010324;081100;91.2475;91.25;91.2475;91.25;200000
010324;081300;91.25;91.25;91.25;91.25;436000
010324;081500;91.2525;91.2575;91.2525;91.2575;6000
010324;081600;91.2875;91.2875;91.2875;91.2875;40000
010324;081800;91.26;91.26;91.26;91.26;10000
010324;081900;91.26;91.26;91.26;91.26;72000
010324;082000;91.2625;91.2625;91.2625;91.2625;1000
010324;082200;91.2625;91.2625;91.26;91.26;99000
010324;082300;91.26;91.26;91.2525;91.2525;351000
010324;082400;91.255;91.255;91.255;91.255;87000
010324;082700;91.2575;91.2575;91.2575;91.2575;10000
010324;082800;91.27;91.27;91.27;91.27;8000
010324;082900;91.2575;91.2575;91.255;91.255;238000
010324;083000;91.255;91.255;91.2325;91.2325;943000
010324;083100;91.2325;91.2325;91.18;91.18;2250000
010324;083200;91.2;91.2325;91.2;91.2325;9000
010324;083500;91.2225;91.2225;91.2;91.2;15000
010324;083600;91.2;91.2;91.1725;91.1725;202000
010324;083700;91.1975;91.2;91.1975;91.2;224000
010324;083800;91.2;91.225;91.2;91.225;237000
010324;083900;91.1975;91.1975;91.1725;91.1725;75000
010324;084000;91.1975;91.1975;91.1975;91.1975;69000
010324;084200;91.1975;91.24;91.1975;91.24;433000
010324;084300;91.24;91.24;91.2;91.2;250000
010324;084600;91.2;91.265;91.2;91.265;267000
010324;084700;91.215;91.215;91.215;91.215;70000
010324;085000;91.255;91.2575;91.255;91.2575;21000
010324;085400;91.2775;91.2775;91.2475;91.2475;242000
010324;085500;91.2475;91.2475;91.24;91.24;346000
010324;085700;91.24;91.24;91.24;91.24;14000
010324;085800;91.24;91.24;91.24;91.24;1000
010324;085900;91.26;91.26;91.26;91.26;50000
010324;090000;91.255;91.2575;91.2375;91.2375;131000
010324;090100;91.2375;91.2375;91.2175;91.2175;971000
010324;090200;91.215;91.22;91.215;91.2175;532000
010324;090400;91.2225;91.2475;91.2225;91.2225;63000
010324;090500;91.2325;91.24;91.2325;91.24;45000
010324;090600;91.2125;91.2125;91.1825;91.1825;1000000
010324;090700;91.1825;91.195;91.18;91.1875;816000
010324;090800;91.18;91.1925;91.175;91.1825;309000
010324;090900;91.21;91.22;91.21;91.22;35000
010324;091000;91.2275;91.2275;91.21;91.21;58000
010324;091200;91.2275;91.24;91.2275;91.24;23000
010324;091400;91.2225;91.2225;91.2225;91.2225;3000
010324;091500;91.2375;91.2375;91.21;91.21;51000
010324;091600;91.205;91.205;91.205;91.205;52000
010324;091700;91.185;91.2;91.1775;91.1775;260000
010324;091900;91.18;91.18;91.18;91.18;100000
010324;092000;91.1725;91.1725;91.1725;91.1725;2000
010324;092200;91.1775;91.1775;91.1775;91.1775;25000
010324;092300;91.19;91.19;91.19;91.19;25000
010324;092500;91.1975;91.1975;91.1975;91.1975;100000
010324;092700;91.215;91.2275;91.215;91.2275;175000
010324;092800;91.215;91.215;91.205;91.205;330000
010324;092900;91.21;91.21;91.21;91.21;34000
010324;093000;91.23;91.23;91.23;91.23;3000
010324;093100;91.2325;91.25;91.2325;91.25;74000
