020524;070300;92.805;92.805;92.805;92.805;16000
020524;070400;93.46;93.46;93.46;93.46;1000
020524;070600;93.0475;93.0525;93.0475;93.0525;300000
020524;070800;93.045;93.045;92.8975;93.0375;529000
020524;072000;92.935;93.03;92.935;93.03;9000
020524;072200;92.92;92.935;92.92;92.935;103000
020524;072600;93.0175;93.0175;93.0175;93.0175;2000
020524;072800;92.93;92.93;92.92;92.92;200000
020524;072900;92.92;92.92;92.905;92.905;100000
020524;073000;92.9125;92.94;92.8675;92.94;396000
020524;073100;92.93;92.9475;92.93;92.9475;160000
020524;073200;92.95;92.95;92.95;92.95;1000
020524;073400;92.895;92.895;92.895;92.895;1000
020524;073800;92.9675;92.9675;92.9675;92.9675;1000
020524;074000;92.9675;92.9675;92.8925;92.8925;7000
020524;074300;92.9475;92.96;92.9475;92.96;355000
020524;074500;92.9575;92.9575;92.9575;92.9575;14000
020524;074600;92.9575;92.9575;92.9575;92.9575;107000
020524;074800;92.9575;92.96;92.9575;92.96;54000
020524;074900;92.9675;92.9675;92.9675;92.9675;2000
020524;075000;92.975;92.9975;92.9075;92.9975;161000
020524;075600;92.9475;92.9475;92.9475;92.9475;2000
020524;075700;92.9925;92.9925;92.9925;92.9925;25000
020524;075800;92.95;92.95;92.95;92.95;1000
020524;075900;92.95;93;92.95;93;302000
020524;080100;92.9475;92.9475;92.9475;92.9475;1000
020524;080300;92.9475;92.9475;92.9475;92.9475;1000
020524;080500;93.015;93.015;93.015;93.015;10000
020524;080800;92.98;92.98;92.9;92.93;552000
020524;080900;92.9175;92.9425;92.91;92.93;2366000
020524;081000;92.93;92.9525;92.91;92.93;567000
020524;081100;92.93;92.9525;92.875;92.8975;650000
020524;081200;92.8625;92.895;92.8625;92.895;10000
020524;081300;92.8625;92.8625;92.8625;92.8625;5000
020524;081400;92.895;92.9;92.895;92.9;450000
020524;081600;92.8975;92.8975;92.8975;92.8975;22000
020524;081800;92.8925;92.9;92.8925;92.9;451000
020524;082100;92.8975;92.9;92.8975;92.9;211000
020524;082300;92.8975;92.8975;92.8975;92.8975;107000
020524;082500;92.885;92.8875;92.885;92.8875;221000
020524;082700;92.885;92.885;92.835;92.835;26000
020524;083100;92.8025;92.8025;92.8025;92.8025;2000
020524;083200;92.8525;92.86;92.825;92.8275;1511000
020524;083400;92.8125;92.8125;92.8125;92.8125;1000
020524;083500;92.815;92.815;92.815;92.815;1000
020524;083600;92.8175;92.8175;92.8175;92.8175;150000
020524;083700;92.87;92.87;92.8625;92.8675;353000
020524;083800;92.8725;92.8725;92.8725;92.8725;40000
020524;084100;92.8425;92.8425;92.8425;92.8425;1000
020524;084200;92.8425;92.8425;92.8425;92.8425;1000
020524;084400;92.8475;92.855;92.8475;92.855;2000
020524;084500;92.8975;92.9;92.885;92.885;1002000
020524;084700;92.8525;92.885;92.8525;92.885;71000
020524;084800;92.885;92.91;92.885;92.91;551000
020524;084900;92.91;92.91;92.91;92.91;3000
020524;085000;92.9;92.9;92.9;92.9;326000
020524;085100;92.9;92.91;92.9;92.91;46000
020524;085200;92.91;92.9375;92.9;92.9;76000
020524;085300;92.92;92.92;92.91;92.91;525000
020524;085400;92.91;92.91;92.91;92.91;306000
020524;085500;92.905;92.905;92.905;92.905;1000
020524;085600;92.9175;92.9175;92.9175;92.9175;20000
020524;085700;92.905;92.905;92.905;92.905;1000
020524;085800;92.905;92.915;92.905;92.915;55000
020524;085900;92.905;92.905;92.905;92.905;53000
020524;090000;92.905;92.905;92.905;92.905;7000
