010424;070200;92.38;92.38;92.38;92.38;25000
010424;070300;92.3175;92.4125;92.3175;92.3425;400000
010424;070400;92.325;92.325;92.305;92.305;160000
010424;070600;92.2975;92.2975;92.2925;92.2925;131000
010424;070900;92.3525;92.3525;92.3525;92.3525;5000
010424;071000;92.3525;92.3625;92.305;92.305;451000
010424;071400;92.35;92.3525;92.35;92.3525;70000
010424;071500;92.3125;92.3125;92.3125;92.3125;3000
010424;071700;92.32;92.32;92.32;92.32;140000
010424;071800;92.325;92.325;92.3;92.3;205000
010424;071900;92.3025;92.3025;92.2175;92.2175;274000
010424;072100;92.2875;92.3125;92.2875;92.3125;500000
010424;072200;92.2675;92.2675;92.2675;92.2675;61000
010424;072300;92.2325;92.2325;92.23;92.23;90000
010424;072400;92.2425;92.2425;92.23;92.23;121000
010424;072800;92.215;92.215;92.215;92.215;50000
010424;072900;92.215;92.2475;92.2;92.2475;286000
010424;073000;92.205;92.205;92.205;92.205;63000
010424;073400;92.2;92.2;92.2;92.2;61000
010424;074000;92.245;92.2675;92.245;92.2675;500000
010424;075100;92.28;92.2825;92.28;92.2825;100000
010424;075700;92.2925;92.2925;92.2625;92.2625;6000
010424;080700;92.2825;92.2825;92.2825;92.2825;9000
010424;080900;92.29;92.29;92.29;92.29;1000
010424;081000;92.3025;92.3025;92.3025;92.3025;1000
010424;081100;92.27;92.27;92.27;92.27;107000
010424;081300;92.27;92.27;92.27;92.27;1000
010424;081500;92.285;92.285;92.285;92.285;2000
010424;081600;92.285;92.285;92.285;92.285;1000
010424;081700;92.3;92.3025;92.3;92.3025;32000
010424;081800;92.325;92.325;92.325;92.325;10000
010424;082000;92.29;92.295;92.29;92.295;3000
010424;082200;92.325;92.325;92.285;92.285;34000
010424;082300;92.3075;92.3075;92.285;92.285;49000
010424;082800;92.3225;92.3225;92.29;92.29;35000
010424;082900;92.29;92.29;92.29;92.29;4000
010424;083000;92.2925;92.305;92.285;92.305;332000
010424;083100;92.305;92.305;92.305;92.305;14000
010424;083300;92.2925;92.305;92.2825;92.305;131000
010424;083400;92.305;92.365;92.305;92.3625;1383000
010424;083500;92.355;92.3575;92.355;92.3575;8000
010424;083600;92.355;92.375;92.3525;92.375;65000
010424;083700;92.3525;92.3525;92.35;92.35;165000
010424;084100;92.3525;92.38;92.3525;92.3575;355000
010424;084200;92.37;92.38;92.37;92.3775;390000
010424;084300;92.3925;92.4;92.3925;92.4;601000
010424;084400;92.3925;92.3925;92.3925;92.3925;100000
010424;084500;92.4;92.4125;92.4;92.405;502000
010424;084600;92.405;92.4125;92.405;92.4125;250000
010424;084700;92.4125;92.44;92.4125;92.44;360000
010424;084800;92.4125;92.415;92.4125;92.4125;8000
010424;085100;92.405;92.405;92.405;92.405;1000
010424;085200;92.3825;92.3825;92.3825;92.3825;30000
010424;085400;92.3825;92.3825;92.3825;92.3825;162000
010424;085500;92.38;92.39;92.3675;92.39;129000
010424;085600;92.3675;92.3675;92.3675;92.3675;1000
010424;085800;92.395;92.405;92.395;92.405;55000
010424;085900;92.4;92.4;92.365;92.365;515000
010424;090100;92.365;92.365;92.35;92.35;549000
010424;090200;92.3775;92.3875;92.3775;92.3875;398000
010424;090400;92.3475;92.3475;92.3475;92.3475;10000
010424;090700;92.37;92.3775;92.37;92.3775;200000
010424;090800;92.3725;92.3725;92.3725;92.3725;159000
010424;090900;92.3625;92.3625;92.3275;92.3275;33000
010424;091000;92.295;92.295;92.295;92.295;10000
010424;091100;92.285;92.285;92.285;92.285;3000
010424;091200;92.2875;92.2975;92.2875;92.2975;66000
010424;091300;92.31;92.31;92.3075;92.3075;3000
010424;091400;92.32;92.33;92.32;92.33;2000000
010424;091500;92.33;92.33;92.33;92.33;1000
010424;091600;92.3275;92.3275;92.3275;92.3275;25000
010424;091700;92.32;92.32;92.32;92.32;20000
010424;091800;92.3125;92.3275;92.3125;92.3275;151000
010424;092000;92.3275;92.33;92.3275;92.33;117000
010424;092100;92.32;92.33;92.32;92.33;1001000
010424;092200;92.33;92.33;92.33;92.33;1030000
010424;092300;92.33;92.33;92.33;92.33;902000
010424;092400;92.3475;92.3475;92.3475;92.3475;30000
010424;092500;92.34;92.34;92.34;92.34;1000
010424;092600;92.335;92.3475;92.335;92.3475;41000
010424;092700;92.35;92.35;92.35;92.35;410000
010424;092800;92.35;92.35;92.345;92.345;751000
010424;092900;92.3425;92.3425;92.3425;92.3425;3000
010424;093000;92.3475;92.3475;92.3475;92.3475;1000
010424;093200;92.375;92.38;92.34;92.3625;705000
010424;093400;92.3675;92.3675;92.345;92.345;303000
010424;093500;92.355;92.355;92.355;92.355;23000
010424;093600;92.35;92.3625;92.35;92.3625;61000
010424;093700;92.345;92.3475;92.34;92.3475;641000
010424;093800;92.34;92.34;92.3175;92.3175;1376000
010424;093900;92.305;92.3125;92.295;92.31;1086000
010424;094000;92.3125;92.365;92.3025;92.3225;632000
010424;094100;92.33;92.3375;92.33;92.3375;200000
010424;094200;92.3075;92.3125;92.28;92.28;1410000
010424;094300;92.285;92.305;92.2725;92.305;1042000
010424;094400;92.3075;92.32;92.3075;92.32;403000
010424;094500;92.2875;92.2875;92.2875;92.2875;8000
010424;094600;92.3;92.3175;92.295;92.3175;259000
010424;094700;92.2925;92.3025;92.2925;92.3025;65000
010424;094800;92.3025;92.3025;92.3025;92.3025;35000
010424;094900;92.29;92.305;92.29;92.305;120000
010424;095200;92.3075;92.315;92.295;92.295;284000
010424;095300;92.31;92.31;92.31;92.31;11000
010424;095400;92.3;92.3;92.3;92.3;1000
010424;095500;92.315;92.315;92.315;92.315;15000
010424;095600;92.31;92.31;92.31;92.31;1000
010424;095700;92.3;92.3;92.3;92.3;12000
010424;095900;92.3;92.3;92.28;92.28;218000
010424;100000;92.2725;92.2725;92.2725;92.2725;150000
010424;100100;92.2775;92.28;92.2775;92.28;102000
010424;100200;92.275;92.3225;92.2475;92.3225;2091000
010424;100300;92.27;92.27;92.255;92.255;260000
010424;100400;92.2425;92.265;92.2125;92.2275;906000
010424;100500;92.2125;92.245;92.2125;92.2375;550000
010424;100600;92.2525;92.2525;92.2525;92.2525;6000
010424;100800;92.2625;92.2625;92.2625;92.2625;39000
010424;100900;92.26;92.285;92.26;92.28;1001000
010424;101000;92.295;92.3025;92.2825;92.2825;316000
010424;101100;92.26;92.26;92.25;92.26;146000
010424;101200;92.21;92.22;92.1975;92.2025;726000
010424;101300;92.1925;92.1925;92.17;92.18;1420000
010424;101400;92.1725;92.185;92.1675;92.185;1007000
010424;101500;92.215;92.2275;92.215;92.2275;220000
010424;101600;92.22;92.24;92.22;92.23;66000
010424;101700;92.23;92.25;92.23;92.25;352000
010424;101800;92.255;92.27;92.24;92.255;1183000
010424;101900;92.28;92.2975;92.275;92.275;295000
010424;102000;92.2725;92.305;92.2725;92.305;640000
010424;102100;92.28;92.28;92.2575;92.2575;1074000
010424;102200;92.26;92.27;92.245;92.25;1414000
010424;102300;92.26;92.26;92.2575;92.2575;120000
010424;102400;92.25;92.2575;92.25;92.255;104000
010424;102500;92.25;92.2825;92.2475;92.27;2751000
